gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,fyr,gp,revt,unnpl,xrd,costat,mkvalt,gsector,gsubind,spcseccd
001690,20150930,2015,INDL,C,D,STD,AAPL,APPLE INC,USD,9,104126.0000,233715.0000,,8067.0000,A,615336.4559,45,45202030,940
001690,20160930,2016,INDL,C,D,STD,AAPL,APPLE INC,USD,9,93515.0000,215091.0000,,10045.0000,A,603253.5663,45,45202030,940
001690,20170930,2017,INDL,C,D,STD,AAPL,APPLE INC,USD,9,97586.0000,229234.0000,,11581.0000,A,790050.0981,45,45202030,940
001690,20180930,2018,INDL,C,D,STD,AAPL,APPLE INC,USD,9,112506.0000,265359.0000,,14236.0000,A,1073390.5396,45,45202030,940
001704,20101031,2010,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,10,4019.5170,9548.6670,,1143.5210,A,16400.7753,45,45301010,940
001704,20111031,2011,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,10,4590.0000,10517.0000,,1118.0000,A,16089.9200,45,45301010,940
001704,20121031,2012,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,10,3785.0000,8719.0000,,1237.0000,A,12688.2000,45,45301010,940
001704,20131031,2013,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,10,3375.0000,7509.0000,,1320.0000,A,21497.4200,45,45301010,940
001704,20141031,2014,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,10,4194.0000,9072.0000,,1428.0000,A,26971.8900,45,45301010,940
001704,20151031,2015,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,10,4333.0000,9659.0000,,1451.0000,A,19453.2000,45,45301010,940
001704,20161031,2016,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,10,4876.0000,10825.0000,,1540.0000,A,31348.2400,45,45301010,940
001704,20171031,2017,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,10,6919.0000,14537.0000,,1774.0000,A,59815.8000,45,45301010,940
001704,20181031,2018,INDL,C,D,STD,AMAT,APPLIED MATERIALS INC,USD,10,8255.0000,17253.0000,,2019.0000,A,31794.9600,45,45301010,940
001722,20100630,2010,INDL,C,D,STD,ADM,ARCHER-DANIELS-MIDLAND CO,USD,6,4700.0000,61682.0000,,56.0000,A,16498.9800,30,30202010,970
001722,20110630,2011,INDL,C,D,STD,ADM,ARCHER-DANIELS-MIDLAND CO,USD,6,5127.0000,80676.0000,,60.0000,A,20381.4000,30,30202010,970
001722,20120630,2012,INDL,C,D,STD,ADM,ARCHER-DANIELS-MIDLAND CO,USD,6,4461.0000,89038.0000,,56.0000,A,19453.6800,30,30202010,970
001722,20131231,2013,INDL,C,D,STD,ADM,ARCHER-DANIELS-MIDLAND CO,USD,12,4738.0000,89804.0000,,59.0000,A,28600.6000,30,30202010,970
001722,20141231,2014,INDL,C,D,STD,ADM,ARCHER-DANIELS-MIDLAND CO,USD,12,5645.0000,81201.0000,,79.0000,A,33124.0000,30,30202010,970
001722,20151231,2015,INDL,C,D,STD,ADM,ARCHER-DANIELS-MIDLAND CO,USD,12,4894.0000,67702.0000,,112.0000,A,21824.6000,30,30202010,970
001722,20161231,2016,INDL,C,D,STD,ADM,ARCHER-DANIELS-MIDLAND CO,USD,12,4584.0000,62346.0000,,123.0000,A,26157.4500,30,30202010,970
001722,20171231,2017,INDL,C,D,STD,ADM,ARCHER-DANIELS-MIDLAND CO,USD,12,4430.0000,60828.0000,,129.0000,A,22324.5600,30,30202010,970
001722,20181231,2018,INDL,C,D,STD,ADM,ARCHER-DANIELS-MIDLAND CO,USD,12,5122.0000,64341.0000,,141.0000,A,22902.2300,30,30202010,970
001878,20100131,2009,INDL,C,D,STD,ADSK,AUTODESK INC,USD,1,1633.4000,1713.7000,,457.5000,A,5445.0790,45,45103010,940
001878,20110131,2010,INDL,C,D,STD,ADSK,AUTODESK INC,USD,1,1860.6000,1951.8000,,496.2000,A,9234.3600,45,45103010,940
001878,20120131,2011,INDL,C,D,STD,ADSK,AUTODESK INC,USD,1,2102.0000,2215.6000,,566.5000,A,8132.4000,45,45103010,940
001878,20130131,2012,INDL,C,D,STD,ADSK,AUTODESK INC,USD,1,2201.3000,2312.2000,,600.0000,A,8693.5680,45,45103010,940
001878,20140131,2013,INDL,C,D,STD,ADSK,AUTODESK INC,USD,1,2127.5000,2273.9000,,611.1000,A,11618.3750,45,45103010,940
001878,20150131,2014,INDL,C,D,STD,ADSK,AUTODESK INC,USD,1,2275.3000,2512.2000,,725.2000,A,12259.1350,45,45103010,940
001878,20160131,2015,INDL,C,D,STD,ADSK,AUTODESK INC,USD,1,2243.4000,2504.1000,,790.0000,A,10506.4080,45,45103010,940
001878,20170131,2016,INDL,C,D,STD,ADSK,AUTODESK INC,USD,1,1802.6000,2031.0000,,766.1000,A,17919.2020,45,45103010,940
001878,20180131,2017,INDL,C,D,STD,ADSK,AUTODESK INC,USD,1,1837.2000,2056.6000,,755.5000,A,25239.8460,45,45103010,940
001878,20190131,2018,INDL,C,D,STD,ADSK,AUTODESK INC,USD,1,2358.6000,2569.8000,,725.0000,A,32295.6800,45,45103010,940
001891,20100630,2010,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,6,4198.0000,8927.7000,,513.9000,A,19807.9200,45,45102020,940
001891,20110630,2011,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,6,4466.2000,9879.5000,,577.2000,A,25855.3440,45,45102020,940
001891,20120630,2012,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,6,4748.5000,10665.2000,,599.9000,A,26950.5720,45,45102020,940
001891,20130630,2013,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,6,4977.5000,11310.1000,,654.3000,A,33231.8360,45,45102020,940
001891,20140630,2014,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,6,5321.3000,12206.5000,,718.0000,A,38070.2560,45,45102020,940
001891,20150630,2015,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,6,4788.8000,10938.5000,,595.4000,A,37419.2720,45,45102020,940
001891,20160630,2016,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,6,5116.1000,11667.8000,,603.7000,A,41865.1590,45,45102020,940
001891,20170630,2017,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,6,5426.1000,12379.8000,,627.5000,A,45594.7000,45,45102020,940
001891,20180630,2018,INDL,C,D,STD,ADP,AUTOMATIC DATA PROCESSING,USD,6,5860.8000,13325.8000,,630.2000,A,58860.6320,45,45102020,940
001913,20101231,2010,INDL,C,D,STD,AVY,AVERY DENNISON CORP,USD,12,2031.8000,6512.7000,,95.6000,A,4462.2973,15,15103020,925
001913,20111231,2011,INDL,C,D,STD,AVY,AVERY DENNISON CORP,USD,12,1752.3000,6026.3000,,92.4000,A,3047.8236,15,15103020,925
001913,20121231,2012,INDL,C,D,STD,AVY,AVERY DENNISON CORP,USD,12,1788.3000,6035.6000,,105.1000,A,3489.0318,15,15103020,925
001913,20131231,2013,INDL,C,D,STD,AVY,AVERY DENNISON CORP,USD,12,1837.1000,6140.0000,,96.0000,A,4827.1738,15,15103020,925
001913,20141231,2014,INDL,C,D,STD,AVY,AVERY DENNISON CORP,USD,12,1847.5000,6330.3000,,102.5000,A,4693.0129,15,15103020,925
001913,20151231,2015,INDL,C,D,STD,AVY,AVERY DENNISON CORP,USD,12,1829.1000,5966.9000,,91.9000,A,5637.3949,15,15103020,925
001913,20161231,2016,INDL,C,D,STD,AVY,AVERY DENNISON CORP,USD,12,1875.0000,6086.5000,,89.7000,A,6201.0580,15,15103020,925
001913,20171231,2017,INDL,C,D,STD,AVY,AVERY DENNISON CORP,USD,12,1986.7000,6613.8000,,93.4000,A,10109.0583,15,15103020,925
001913,20181231,2018,INDL,C,D,STD,AVY,AVERY DENNISON CORP,USD,12,2092.4000,7159.0000,,98.2000,A,7610.7569,15,15103020,925
001974,20101231,2010,INDL,C,D,STD,BKR,BAKER (MICHAEL) CORP,USD,12,108.5580,499.3530,,,I,286.8353,20,20103010,925
001974,20111231,2011,INDL,C,D,STD,BKR,BAKER (MICHAEL) CORP,USD,12,116.4380,538.4240,,,I,187.5893,20,20103010,925
001974,20121231,2012,INDL,C,D,STD,BKR,BAKER (MICHAEL) CORP,USD,12,109.2120,593.3970,,,I,240.7989,20,20103010,925
001988,20101231,2010,INDL,C,D,STD,BLL,BALL CORP,USD,12,1375.9000,7630.0000,,22.2000,A,5857.6760,15,15103010,925
001988,20111231,2011,INDL,C,D,STD,BLL,BALL CORP,USD,12,1549.7000,8630.9000,,22.3000,A,5724.8844,15,15103010,925
001988,20121231,2012,INDL,C,D,STD,BLL,BALL CORP,USD,12,1561.7000,8735.7000,,26.8000,A,6700.3728,15,15103010,925
001988,20131231,2013,INDL,C,D,STD,BLL,BALL CORP,USD,12,1592.7000,8468.1000,,31.2000,A,7341.8159,15,15103010,925
001988,20141231,2014,INDL,C,D,STD,BLL,BALL CORP,USD,12,1666.5000,8570.0000,,26.6000,A,9336.9722,15,15103010,925
001988,20151231,2015,INDL,C,D,STD,BLL,BALL CORP,USD,12,1536.7000,7997.0000,,26.0000,A,10348.6790,15,15103010,925
001988,20161231,2016,INDL,C,D,STD,BLL,BALL CORP,USD,12,1849.0000,9061.0000,,28.0000,A,13127.1156,15,15103010,925
001988,20171231,2017,INDL,C,D,STD,BLL,BALL CORP,USD,12,2266.0000,10983.0000,,27.0000,A,13242.9959,15,15103010,925
001988,20181231,2018,INDL,C,D,STD,BLL,BALL CORP,USD,12,2306.0000,11635.0000,,32.0000,A,15415.1628,15,15103010,925
002019,20101231,2010,FS,C,D,STD,BK,BANK OF NEW YORK MELLON CORP,USD,12,,13597.0000,,,A,37494.2060,40,40203010,800
002019,20101231,2010,INDL,C,D,STD,BK,BANK OF NEW YORK MELLON CORP,USD,12,13864.0000,14483.0000,,,A,37494.2060,40,40203010,800
002019,20111231,2011,FS,C,D,STD,BK,BANK OF NEW YORK MELLON CORP,USD,12,,14388.0000,,,A,24084.6093,40,40203010,800
002019,20111231,2011,INDL,C,D,STD,BK,BANK OF NEW YORK MELLON CORP,USD,12,14631.0000,15236.0000,,,A,24084.6093,40,40203010,800
002019,20121231,2012,FS,C,D,STD,BK,BANK OF NEW YORK MELLON CORP,USD,12,,14397.0000,,,A,29901.6930,40,40203010,800
002019,20121231,2012,INDL,C,D,STD,BK,BANK OF NEW YORK MELLON CORP,USD,12,14635.0000,15089.0000,,,A,29901.6930,40,40203010,800
002019,20131231,2013,FS,C,D,STD,BK,BANK OF NEW YORK MELLON CORP,USD,12,,14652.0000,,,A,39910.2150,40,40203010,800
002019,20131231,2013,INDL,C,D,STD,BK,BANK OF NEW YORK MELLON CORP,USD,12,15018.0000,15326.0000,,,A,39910.2150,40,40203010,800
002019,20141231,2014,FS,C,D,STD,BK,BANK OF NEW YORK MELLON CORP,USD,12,,14640.0000,,,A,45366.5100,40,40203010,800
002019,20141231,2014,INDL,C,D,STD,BK,BANK OF NEW YORK MELLON CORP,USD,12,14904.0000,15210.0000,,,A,45366.5100,40,40203010,800
002019,20151231,2015,FS,C,D,STD,BK,BANK OF NEW YORK MELLON CORP,USD,12,,14726.0000,,,A,44737.8385,40,40203010,800
002019,20151231,2015,INDL,C,D,STD,BK,BANK OF NEW YORK MELLON CORP,USD,12,15034.0000,15494.0000,,,A,44737.8385,40,40203010,800
002019,20161231,2016,FS,C,D,STD,BK,BANK OF NEW YORK MELLON CORP,USD,12,,14973.0000,,,A,49629.9814,40,40203010,800
002019,20161231,2016,INDL,C,D,STD,BK,BANK OF NEW YORK MELLON CORP,USD,12,15248.0000,15674.0000,,,A,49629.9814,40,40203010,800
002019,20171231,2017,FS,C,D,STD,BK,BANK OF NEW YORK MELLON CORP,USD,12,,15949.0000,,,A,54583.9861,40,40203010,800
002019,20171231,2017,INDL,C,D,STD,BK,BANK OF NEW YORK MELLON CORP,USD,12,15567.0000,16617.0000,,,A,54583.9861,40,40203010,800
002019,20181231,2018,FS,C,D,STD,BK,BANK OF NEW YORK MELLON CORP,USD,12,,18481.0000,,,A,45207.2518,40,40203010,800
002019,20181231,2018,INDL,C,D,STD,BK,BANK OF NEW YORK MELLON CORP,USD,12,16403.0000,19213.0000,,,A,45207.2518,40,40203010,800
002086,20101231,2010,INDL,C,D,STD,BAX,BAXTER INTERNATIONAL INC,USD,12,7349.0000,13056.0000,,915.0000,A,29396.7045,35,35101010,905
002086,20111231,2011,INDL,C,D,STD,BAX,BAXTER INTERNATIONAL INC,USD,12,7794.0000,13893.0000,,946.0000,A,27756.7956,35,35101010,905
002086,20121231,2012,INDL,C,D,STD,BAX,BAXTER INTERNATIONAL INC,USD,12,8044.0000,14190.0000,,1156.0000,A,36410.6252,35,35101010,905
002086,20131231,2013,INDL,C,D,STD,BAX,BAXTER INTERNATIONAL INC,USD,12,8610.0000,15259.0000,,1246.0000,A,37768.2929,35,35101010,905
002086,20141231,2014,INDL,C,D,STD,BAX,BAXTER INTERNATIONAL INC,USD,12,9209.0000,16671.0000,,1421.0000,A,39750.8836,35,35101010,905
002086,20151231,2015,INDL,C,D,STD,BAX,BAXTER INTERNATIONAL INC,USD,12,4911.0000,9968.0000,,603.0000,A,20893.0383,35,35101010,905
002086,20161231,2016,INDL,C,D,STD,BAX,BAXTER INTERNATIONAL INC,USD,12,5047.0000,10163.0000,,647.0000,A,23926.0857,35,35101010,905
002086,20171231,2017,INDL,C,D,STD,BAX,BAXTER INTERNATIONAL INC,USD,12,5316.0000,10561.0000,,617.0000,A,35001.0733,35,35101010,905
002086,20181231,2018,INDL,C,D,STD,BAX,BAXTER INTERNATIONAL INC,USD,12,5606.0000,11127.0000,,655.0000,A,33765.5942,35,35101010,905
002111,20100930,2010,INDL,C,D,STD,BDX,BECTON DICKINSON & CO,USD,9,4257.1320,7372.3330,,430.9970,A,17029.3656,35,35101010,905
002111,20110930,2011,INDL,C,D,STD,BDX,BECTON DICKINSON & CO,USD,9,4518.3980,7828.9040,,476.4960,A,15750.4558,35,35101010,905
002111,20120930,2012,INDL,C,D,STD,BDX,BECTON DICKINSON & CO,USD,9,4381.2770,7708.3820,,471.7550,A,15469.3282,35,35101010,905
002111,20130930,2013,INDL,C,D,STD,BDX,BECTON DICKINSON & CO,USD,9,4589.0000,8054.0000,,494.0000,A,19403.7800,35,35101010,905
002111,20140930,2014,INDL,C,D,STD,BDX,BECTON DICKINSON & CO,USD,9,4800.0000,8446.0000,,550.0000,A,21839.2285,35,35101010,905
002111,20150930,2015,INDL,C,D,STD,BDX,BECTON DICKINSON & CO,USD,9,5523.0000,10282.0000,,632.0000,A,27950.9314,35,35101010,905
002111,20160930,2016,INDL,C,D,STD,BDX,BECTON DICKINSON & CO,USD,9,7041.0000,12483.0000,,828.0000,A,38334.7914,35,35101010,905
002111,20170930,2017,INDL,C,D,STD,BDX,BECTON DICKINSON & CO,USD,9,6881.0000,12093.0000,,774.0000,A,44665.2349,35,35101010,905
002111,20180930,2018,INDL,C,D,STD,BDX,BECTON DICKINSON & CO,USD,9,9612.0000,15983.0000,,1006.0000,A,70006.4640,35,35101010,905
002136,20101231,2010,INDL,C,D,STD,VZ,VERIZON COMMUNICATIONS INC,USD,12,64792.0000,106800.0000,,,A,101150.8829,50,50101020,974
002136,20111231,2011,INDL,C,D,STD,VZ,VERIZON COMMUNICATIONS INC,USD,12,65000.0000,110875.0000,,,A,113700.7219,50,50101020,974
002136,20121231,2012,INDL,C,D,STD,VZ,VERIZON COMMUNICATIONS INC,USD,12,69930.0000,115846.0000,,,A,123690.2806,50,50101020,974
002136,20131231,2013,INDL,C,D,STD,VZ,VERIZON COMMUNICATIONS INC,USD,12,75663.0000,120550.0000,,,A,140638.6800,50,50101020,974
002136,20141231,2014,INDL,C,D,STD,VZ,VERIZON COMMUNICATIONS INC,USD,12,77148.0000,127079.0000,,,A,194369.2159,50,50101020,974
002136,20151231,2015,INDL,C,D,STD,VZ,VERIZON COMMUNICATIONS INC,USD,12,79063.0000,131620.0000,,,A,188262.1485,50,50101020,974
002136,20161231,2016,INDL,C,D,STD,VZ,VERIZON COMMUNICATIONS INC,USD,12,74556.0000,125980.0000,,,A,217613.3919,50,50101020,974
002136,20171231,2017,INDL,C,D,STD,VZ,VERIZON COMMUNICATIONS INC,USD,12,74649.0000,126034.0000,,,A,215926.6647,50,50101020,974
002136,20181231,2018,INDL,C,D,STD,VZ,VERIZON COMMUNICATIONS INC,USD,12,75658.0000,130863.0000,,,A,232302.8953,50,50101020,974
002176,20101231,2010,FS,C,D,STD,BRK.B,BERKSHIRE HATHAWAY,USD,12,,135256.0000,0.0000,,A,,40,40201030,800
002176,20101231,2010,INDL,C,D,STD,BRK.B,BERKSHIRE HATHAWAY,USD,12,24731.0000,135028.0000,,,A,,40,40201030,800
002176,20111231,2011,FS,C,D,STD,BRK.B,BERKSHIRE HATHAWAY,USD,12,,143688.0000,0.0000,,A,189192.9109,40,40201030,800
002176,20111231,2011,INDL,C,D,STD,BRK.B,BERKSHIRE HATHAWAY,USD,12,22543.0000,143570.0000,,,A,189192.9109,40,40201030,800
002176,20121231,2012,FS,C,D,STD,BRK.B,BERKSHIRE HATHAWAY,USD,12,,162463.0000,0.0000,,A,220625.7545,40,40201030,800
002176,20121231,2012,INDL,C,D,STD,BRK.B,BERKSHIRE HATHAWAY,USD,12,29927.0000,162264.0000,,,A,220625.7545,40,40201030,800
002176,20131231,2013,FS,C,D,STD,BRK.B,BERKSHIRE HATHAWAY,USD,12,,182150.0000,0.0000,,A,292404.7315,40,40201030,800
002176,20131231,2013,INDL,C,D,STD,BRK.B,BERKSHIRE HATHAWAY,USD,12,38252.0000,182297.0000,,,A,292404.7315,40,40201030,800
002176,20141231,2014,FS,C,D,STD,BRK.B,BERKSHIRE HATHAWAY,USD,12,,194673.0000,0.0000,,A,,40,40201030,800
002176,20141231,2014,INDL,C,D,STD,BRK.B,BERKSHIRE HATHAWAY,USD,12,38761.0000,194706.0000,,,A,,40,40201030,800
002176,20151231,2015,FS,C,D,STD,BRK.B,BERKSHIRE HATHAWAY,USD,12,,210821.0000,0.0000,,A,,40,40201030,800
002176,20151231,2015,INDL,C,D,STD,BRK.B,BERKSHIRE HATHAWAY,USD,12,46362.0000,210943.0000,,,A,,40,40201030,800
002176,20161231,2016,FS,C,D,STD,BRK.B,BERKSHIRE HATHAWAY,USD,12,,224527.0000,0.0000,,A,,40,40201030,800
002176,20161231,2016,INDL,C,D,STD,BRK.B,BERKSHIRE HATHAWAY,USD,12,45251.0000,223604.0000,,,A,,40,40201030,800
002176,20171231,2017,FS,C,D,STD,BRK.B,BERKSHIRE HATHAWAY,USD,12,,245075.0000,0.0000,,A,,40,40201030,800
002176,20171231,2017,INDL,C,D,STD,BRK.B,BERKSHIRE HATHAWAY,USD,12,35482.0000,242137.0000,,,A,,40,40201030,800
002176,20181231,2018,FS,C,D,STD,BRK.B,BERKSHIRE HATHAWAY,USD,12,,223215.0000,0.0000,,A,502273.8156,40,40201030,800
002176,20181231,2018,INDL,C,D,STD,BRK.B,BERKSHIRE HATHAWAY,USD,12,19800.0000,225382.0000,,,A,502273.8156,40,40201030,800
002184,20100228,2009,INDL,C,D,STD,BBY,BEST BUY CO INC,USD,2,13104.0000,49694.0000,,,A,15286.7475,25,25504020,976
002184,20110228,2010,INDL,C,D,STD,BBY,BEST BUY CO INC,USD,2,13653.0000,50272.0000,,,A,12657.1016,25,25504020,976
002184,20120229,2011,INDL,C,D,STD,BBY,BEST BUY CO INC,USD,2,13532.0000,50705.0000,,,A,8432.5800,25,25504020,976
002184,20130131,2012,INDL,C,D,STD,BBY,BEST BUY CO INC,USD,1,11646.0000,45085.0000,,0.0000,A,5500.3678,25,25504020,976
002184,20140131,2013,INDL,C,D,STD,BBY,BEST BUY CO INC,USD,1,10142.0000,42410.0000,,0.0000,A,8162.5185,25,25504020,976
002184,20150131,2014,INDL,C,D,STD,BBY,BEST BUY CO INC,USD,1,9703.0000,40339.0000,,0.0000,A,12371.6736,25,25504020,976
002184,20160131,2015,INDL,C,D,STD,BBY,BEST BUY CO INC,USD,1,9761.0000,39528.0000,,0.0000,A,9043.1475,25,25504020,976
002184,20170131,2016,INDL,C,D,STD,BBY,BEST BUY CO INC,USD,1,9911.0000,39403.0000,,0.0000,A,13850.5282,25,25504020,976
002184,20180131,2017,INDL,C,D,STD,BBY,BEST BUY CO INC,USD,1,10559.0000,42151.0000,,0.0000,A,20675.1033,25,25504020,976
002184,20190131,2018,INDL,C,D,STD,BBY,BEST BUY CO INC,USD,1,10731.0000,42879.0000,,0.0000,A,15740.2457,25,25504020,976
002220,20101231,2010,INDL,C,D,STD,BIO,BIO-RAD LABORATORIES INC,USD,12,1199.6880,1927.1180,,172.2660,A,2896.2601,35,35203010,940
002220,20111231,2011,INDL,C,D,STD,BIO,BIO-RAD LABORATORIES INC,USD,12,1298.8890,2073.5290,,186.4390,A,2703.1170,35,35203010,940
002220,20121231,2012,INDL,C,D,STD,BIO,BIO-RAD LABORATORIES INC,USD,12,1288.6620,2069.2350,,214.0400,A,2986.9345,35,35203010,940
002220,20131231,2013,INDL,C,D,STD,BIO,BIO-RAD LABORATORIES INC,USD,12,1325.6350,2132.6940,,210.9520,A,3557.6397,35,35203010,940
002220,20141231,2014,INDL,C,D,STD,BIO,BIO-RAD LABORATORIES INC,USD,12,1338.2840,2175.0440,,220.3330,A,3504.4243,35,35203010,940
002220,20151231,2015,INDL,C,D,STD,BIO,BIO-RAD LABORATORIES INC,USD,12,1253.5180,2019.4410,,192.9720,A,4066.0302,35,35203010,940
002220,20161231,2016,INDL,C,D,STD,BIO,BIO-RAD LABORATORIES INC,USD,12,1283.0840,2068.1720,,252.3090,A,5395.7526,35,35203010,940
002220,20171231,2017,INDL,C,D,STD,BIO,BIO-RAD LABORATORIES INC,USD,12,1337.7810,2160.1530,,250.3010,A,7106.8797,35,35203010,940
002220,20181231,2018,INDL,C,D,STD,BIO,BIO-RAD LABORATORIES INC,USD,12,1360.5630,2289.4150,,199.1960,A,6909.0751,35,35203010,940
002269,20100430,2009,INDL,C,D,STD,HRB,BLOCK H & R INC,USD,4,1613.6310,3874.3320,,,A,5919.7329,25,25302020,976
002269,20110430,2010,INDL,C,D,STD,HRB,BLOCK H & R INC,USD,4,1597.9530,3774.2960,,,A,5279.7781,25,25302020,976
002269,20120430,2011,INDL,C,D,STD,HRB,BLOCK H & R INC,USD,4,1401.2970,2893.7710,,,A,4294.1493,25,25302020,976
002269,20130430,2012,INDL,C,D,STD,HRB,BLOCK H & R INC,USD,4,1446.1020,2905.9430,,,A,7562.8949,25,25302020,976
002269,20140430,2013,INDL,C,D,STD,HRB,BLOCK H & R INC,USD,4,1549.7680,3024.2950,,,A,7793.5598,25,25302020,976
002269,20150430,2014,INDL,C,D,STD,HRB,BLOCK H & R INC,USD,4,1556.0930,3078.6580,,,A,8324.3160,25,25302020,976
002269,20160430,2015,INDL,C,D,STD,HRB,BLOCK H & R INC,USD,4,1468.5080,3038.1530,,,A,4463.2843,25,25302020,976
002269,20170430,2016,INDL,C,D,STD,HRB,BLOCK H & R INC,USD,4,1511.7260,3036.3140,,,A,5135.7691,25,25302020,976
002269,20180430,2017,INDL,C,D,STD,HRB,BLOCK H & R INC,USD,4,1603.4970,3159.9310,,,A,5785.8731,25,25302020,976
002269,20190430,2018,INDL,C,D,STD,HRB,BLOCK H & R INC,USD,4,1504.6540,3094.8810,,,A,5495.3316,25,25302020,976
002285,20101231,2010,INDL,C,D,STD,BA,BOEING CO,USD,12,13936.0000,64306.0000,,4121.0000,A,47983.0023,20,20101010,925
002285,20111231,2011,INDL,C,D,STD,BA,BOEING CO,USD,12,14318.0000,68735.0000,,3918.0000,A,54624.1118,20,20101010,925
002285,20121231,2012,INDL,C,D,STD,BA,BOEING CO,USD,12,14603.0000,81698.0000,,3298.0000,A,56944.3522,20,20101010,925
002285,20131231,2013,INDL,C,D,STD,BA,BOEING CO,USD,12,15379.0000,86623.0000,,3071.0000,A,102009.7597,20,20101010,925
002285,20141231,2014,INDL,C,D,STD,BA,BOEING CO,USD,12,16054.0000,90762.0000,,3047.0000,A,91860.5054,20,20101010,925
002285,20151231,2015,INDL,C,D,STD,BA,BOEING CO,USD,12,15671.0000,96114.0000,,3331.0000,A,96387.1642,20,20101010,925
002285,20161231,2016,INDL,C,D,STD,BA,BOEING CO,USD,12,15478.0000,94571.0000,,4627.0000,A,96078.2234,20,20101010,925
002285,20171231,2017,INDL,C,D,STD,BA,BOEING CO,USD,12,19184.0000,93392.0000,,3179.0000,A,174303.3115,20,20101010,925
002285,20181231,2018,INDL,C,D,STD,BA,BOEING CO,USD,12,21534.0000,101127.0000,,3269.0000,A,183064.2225,20,20101010,925
002312,20101231,2010,INDL,C,D,STD,RHI,ROBERT HALF INTL INC,USD,12,1249.5800,3175.0930,,,A,4473.1998,20,20202010,978
002312,20111231,2011,INDL,C,D,STD,RHI,ROBERT HALF INTL INC,USD,12,1540.8640,3776.9760,,,A,4043.7676,20,20202010,978
002312,20121231,2012,INDL,C,D,STD,RHI,ROBERT HALF INTL INC,USD,12,1697.3860,4111.2130,,,A,4436.9490,20,20202010,978
002312,20131231,2013,INDL,C,D,STD,RHI,ROBERT HALF INTL INC,USD,12,1770.1640,4245.8950,,,A,5772.1973,20,20202010,978
002312,20141231,2014,INDL,C,D,STD,RHI,ROBERT HALF INTL INC,USD,12,1972.0400,4695.0140,,,A,7889.1229,20,20202010,978
002312,20151231,2015,INDL,C,D,STD,RHI,ROBERT HALF INTL INC,USD,12,2167.7440,5094.9330,,,A,6182.6938,20,20202010,978
002312,20161231,2016,INDL,C,D,STD,RHI,ROBERT HALF INTL INC,USD,12,2223.7540,5250.3990,,,A,6233.9377,20,20202010,978
002312,20171231,2017,INDL,C,D,STD,RHI,ROBERT HALF INTL INC,USD,12,2227.7420,5266.7890,,,A,6901.4559,20,20202010,978
002312,20181231,2018,INDL,C,D,STD,RHI,ROBERT HALF INTL INC,USD,12,2474.2580,5800.2710,,,A,6811.2616,20,20202010,978
002403,20101231,2010,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,12,15064.0000,19484.0000,,3566.0000,A,45121.9200,35,35202010,905
002403,20111231,2011,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,12,16522.0000,21244.0000,,3839.0000,A,59555.6000,35,35202010,905
002403,20121231,2012,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,12,14147.0000,17621.0000,,3904.0000,A,53382.4200,35,35202010,905
002403,20131231,2013,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,12,13113.0000,16385.0000,,3731.0000,A,87644.3500,35,35202010,905
002403,20141231,2014,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,12,12927.0000,15879.0000,,4534.0000,A,98048.8300,35,35202010,905
002403,20151231,2015,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,12,13418.0000,16560.0000,,5920.0000,A,114810.5100,35,35202010,905
002403,20161231,2016,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,12,15128.0000,19427.0000,,4940.0000,A,97711.6800,35,35202010,905
002403,20171231,2017,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,12,15731.0000,20776.0000,,6411.0000,A,100070.2400,35,35202010,905
002403,20181231,2018,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,12,16758.0000,22561.0000,,6345.0000,A,84831.3600,35,35202010,905
